RequestID,Boro,M,D,Yr,HH,Vol,SegmentID,street,fromSt,toSt,Direction
37203,Queens,1,21,2024,13,44,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,14,36,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,15,32,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,16,49,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,17,57,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,18,42,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,19,32,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,20,32,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,21,21,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,22,27,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,21,2024,23,16,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,0,13,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,1,10,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,2,9,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,3,11,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,4,8,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,5,15,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,22,2024,6,36,9000515,160 STREET,Dead End,Dead end,NB
38417,Manhattan,1,6,2024,0,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,1,3,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,2,2,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,3,0,73023,9 AVENUE,West 219 Street,West 220 Street,SB
37203,Queens,1,24,2024,12,70,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,13,60,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,14,50,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,15,69,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,16,63,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,17,59,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,18,56,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,19,36,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,20,40,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,21,24,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,22,16,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,24,2024,23,19,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,0,15,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,1,7,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,2,8,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,3,12,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,4,5,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,5,22,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,6,32,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,7,78,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,8,119,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,9,79,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,10,59,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,11,60,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,12,51,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,13,57,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,14,66,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,15,57,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,16,63,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,17,63,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,18,57,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,19,68,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,20,31,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,21,21,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,22,34,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,25,2024,23,19,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,0,17,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,1,10,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,2,6,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,3,7,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,4,12,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,5,15,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,6,40,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,7,64,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,8,118,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,9,68,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,10,54,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,11,51,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,12,50,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,13,62,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,14,72,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,15,76,9000515,160 STREET,Dead End,Dead end,NB
38417,Manhattan,1,6,2024,4,2,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,5,8,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,6,19,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,7,65,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,8,14,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,9,21,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,10,12,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,11,12,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,12,19,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,13,19,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,14,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,15,63,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,16,28,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,17,18,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,18,13,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,19,9,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,20,12,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,21,10,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,22,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,6,2024,23,11,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,0,9,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,1,4,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,2,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,3,1,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,4,4,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,5,10,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,7,2024,6,21,73023,9 AVENUE,West 219 Street,West 220 Street,SB
37203,Queens,1,26,2024,16,63,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,17,57,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,18,73,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,19,44,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,20,38,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,21,33,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,22,27,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,26,2024,23,31,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,0,10,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,1,12,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,2,14,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,3,12,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,4,8,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,5,9,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,6,12,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,7,24,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,8,24,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,9,32,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,10,55,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,11,46,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,12,46,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,13,58,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,14,53,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,15,63,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,16,57,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,27,2024,17,36,9000515,160 STREET,Dead End,Dead end,NB
38417,Manhattan,1,9,2024,11,20,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,12,24,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,13,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,14,27,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,15,68,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,16,43,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,17,27,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,18,20,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,19,8,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,20,10,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,21,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,22,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,9,2024,23,8,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,0,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,1,3,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,2,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,3,0,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,4,3,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,5,7,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,6,20,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,7,57,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,8,21,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,9,23,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,10,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,11,22,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,12,20,73023,9 AVENUE,West 219 Street,West 220 Street,SB
37203,Queens,1,29,2024,23,12,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,0,10,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,1,4,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,2,8,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,3,2,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,4,7,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,5,16,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,6,43,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,7,90,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,8,102,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,9,68,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,10,44,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,11,51,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,12,49,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,13,56,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,14,69,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,15,63,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,16,71,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,17,69,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,18,60,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,19,37,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,20,33,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,21,29,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,22,19,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,30,2024,23,18,9000515,160 STREET,Dead End,Dead end,NB
37203,Queens,1,17,2024,0,4,9000515,160 STREET,Dead End,Dead end,SB
38417,Manhattan,1,10,2024,13,21,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,14,30,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,15,53,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,16,47,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,17,26,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,18,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,19,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,20,8,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,21,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,22,8,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,10,2024,23,15,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,0,1,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,1,3,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,2,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,3,2,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,4,0,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,5,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,6,12,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,7,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,8,9,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,9,7,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,10,7,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,11,7,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,12,22,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,13,14,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,14,13,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,15,16,73023,9 AVENUE,West 219 Street,West 220 Street,SB
37203,Queens,1,17,2024,1,3,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,2,3,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,3,3,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,4,1,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,5,5,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,6,7,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,7,18,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,8,34,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,9,18,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,10,17,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,11,19,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,12,18,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,13,17,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,14,23,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,15,40,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,16,32,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,17,40,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,18,38,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,19,19,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,20,20,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,21,13,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,22,12,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,17,2024,23,11,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,0,11,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,1,2,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,2,3,9000515,160 STREET,Dead End,Dead end,SB
38417,Manhattan,1,11,2024,16,15,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,17,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,18,16,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,19,7,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,20,8,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,21,7,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,22,3,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,11,2024,23,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,0,6,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,1,2,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,2,1,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,3,0,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,4,0,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,5,1,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,6,5,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,7,10,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,8,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,9,14,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,10,11,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,11,9,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,12,14,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,13,17,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,14,15,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,15,23,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,16,19,73023,9 AVENUE,West 219 Street,West 220 Street,SB
38417,Manhattan,1,12,2024,17,13,73023,9 AVENUE,West 219 Street,West 220 Street,SB
37203,Queens,1,18,2024,3,4,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,4,2,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,5,1,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,6,13,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,7,24,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,8,39,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,9,16,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,10,13,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,11,18,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,12,17,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,13,19,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,14,31,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,15,27,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,16,26,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,17,31,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,18,37,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,19,25,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,20,15,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,21,14,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,22,19,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,18,2024,23,11,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,19,2024,0,5,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,19,2024,1,1,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,19,2024,2,7,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,19,2024,3,4,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,19,2024,4,2,9000515,160 STREET,Dead End,Dead end,SB
37203,Queens,1,19,2024,5,3,9000515,160 STREET,Dead End,Dead end,SB
37160,Bronx,1,15,2024,0,22,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,1,11,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,2,11,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,3,5,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,4,13,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,5,9,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,6,21,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
37160,Bronx,1,15,2024,7,24,70542,EAST 149 STREET,Jackson Avenue,Concord Avenue,EB
